Tipo Titulo,Vencimento do Titulo,Data Venda,PU,Quantidade,Valor
Tesouro Selic,01/03/2021,21/03/2016,"7609,276978","1796,31","13668620,32"
Tesouro Selic,01/03/2021,22/03/2016,"7613,277356","3042,15","23160731,7"
Tesouro Selic,01/03/2021,18/05/2016,"7767,235507","2610,15","20273649,75"
Tesouro Selic,01/03/2021,19/05/2016,"7767,626553","2335,25","18139349,9"
Tesouro Selic,01/03/2021,20/05/2016,"7771,717084","1860,84","14461922,01"
Tesouro Selic,01/03/2021,08/07/2016,"7912,055965","2194,21","17360712,31"
Tesouro Selic,01/03/2021,11/07/2016,"7916,215312","2292,39","18147052,81"
Tesouro Selic,01/03/2021,12/07/2016,"7920,385033","2492,07","19738153,92"
Tesouro Selic,01/03/2021,22/02/2016,"7533,476884","2460,01","18532428,46"
Tesouro Selic,01/03/2021,23/02/2016,"7537,43671","2548,44","19208705,2"
Tesouro Selic,01/03/2021,24/02/2016,"7541,396908","2137,37","16118755,5"
Tesouro Selic,01/03/2021,23/03/2016,"7617,276968","3384,03","25777093,77"
Tesouro Selic,01/03/2021,24/03/2016,"7621,287322","2968,3","22622267,15"
Tesouro Selic,01/03/2021,28/03/2016,"7621,5478","2846,29","21693135,28"
Tesouro Selic,01/03/2021,29/03/2016,"7629,298091","3531,1","26939814,48"
Tesouro Selic,01/03/2021,23/05/2016,"7775,816945","2109,43","16402541,53"
Tesouro Selic,01/03/2021,24/05/2016,"7779,905317","2202,41","17134541,26"
